Ubar,Mubar,code1_Density,code1_Phi2,code1_Energy,code2_Density,code2_Phi2,code2_Energy,diff_Density,diff_Phi2,diff_Energy
5.83,6.13,1.6461,0.9251,-7.0081651386,1.646128,0.925093,-7.008165,-2.8000000000139025e-05,6.999999999979245e-06,-1.3859999992149596e-07
5.83,6.14,1.6484,0.9257,-7.0246377296,1.64839,0.925704,-7.024638,1.0000000000065512e-05,-4.000000000004e-06,2.704000001685358e-07
5.83,6.15,1.6506,0.9263,-7.0411329113,1.650646,0.926301,-7.041133,-4.599999999999049e-05,-1.0000000000287557e-06,8.870000023364355e-08
5.83,6.16,1.6529,0.9269,-7.0576506297,1.652897,0.926884,-7.057651,2.9999999999752447e-06,1.599999999990498e-05,3.702999995525147e-07
5.83,6.17,1.6551,0.9275,-7.0741908305,1.655142,0.927454,-7.074191,-4.199999999987547e-05,4.599999999999049e-05,1.6949999981363817e-07
5.83,6.18,1.6574,0.928,-7.0907534591,1.657382,0.928011,-7.090753,1.8000000000073513e-05,-1.0999999999983245e-05,-4.590999997944323e-07
5.83,6.19,1.6596,0.9286,-7.1073384606,1.659617,0.928555,-7.107338,-1.6999999999933735e-05,4.499999999996174e-05,-4.6059999991854284e-07
5.83,6.2,1.6618,0.9291,-7.12394578,1.661846,0.929086,-7.123946,-4.599999999999049e-05,1.4000000000069512e-05,2.2000000043931323e-07
5.83,6.21,1.6641,0.9296,-7.1405753618,1.664069,0.929603,-7.140575,3.0999999999892225e-05,-2.9999999999752447e-06,-3.6179999973739996e-07
5.83,6.22,1.6663,0.9301,-7.1572271504,1.666287,0.930108,-7.157227,1.2999999999818712e-05,-8.000000000008e-06,-1.5040000000965392e-07
5.83,6.24,1.6707,0.9311,-7.190597124,1.670706,0.931079,-7.190597,-5.999999999950489e-06,2.1000000000048757e-05,-1.2399999960166497e-07
5.83,6.25,1.6729,0.9315,-7.2073151965,1.672907,0.931546,-7.207315,-6.999999999868223e-06,-4.599999999999049e-05,-1.9649999938309293e-07
5.83,6.26,1.6751,0.932,-7.2240552507,1.675103,0.932001,-7.224055,-2.9999999999752447e-06,-9.999999999177334e-07,-2.5070000031490736e-07
5.83,6.27,1.6773,0.9324,-7.2408172298,1.677292,0.932443,-7.240817,8.000000000008e-06,-4.300000000001525e-05,-2.2980000036199044e-07
5.83,6.28,1.6795,0.9329,-7.2576010766,1.679476,0.932874,-7.257601,2.4000000000024002e-05,2.599999999997049e-05,-7.660000012066348e-08
5.83,6.29,1.6817,0.9333,-7.2744067339,1.681654,0.933292,-7.274407,4.599999999999049e-05,8.000000000008e-06,2.6609999981275223e-07
5.83,6.3,1.6838,0.9337,-7.291234144,1.683827,0.933699,-7.291234,-2.6999999999999247e-05,1.0000000000287557e-06,-1.4399999948011555e-07
5.83,6.31,1.686,0.9341,-7.3080832494,1.685993,0.934093,-7.308083,6.999999999868223e-06,7.000000000090267e-06,-2.494000002073449e-07
5.83,6.32,1.6882,0.9345,-7.324953992,1.688154,0.934476,-7.324954,4.599999999999049e-05,2.4000000000024002e-05,7.999999773744548e-09
5.83,6.33,1.6903,0.9348,-7.3418463137,1.690309,0.934848,-7.341846,-9.000000000147779e-06,-4.8000000000048004e-05,-3.136999993103018e-07
5.83,6.34,1.6925,0.9352,-7.3587601561,1.692458,0.935208,-7.35876,4.199999999987547e-05,-8.000000000008e-06,-1.5609999959309562e-07
5.83,6.35,1.6946,0.9356,-7.3756954608,1.694602,0.935557,-7.375695,-1.9999999998354667e-06,4.300000000001525e-05,-4.607999999350909e-07
5.83,6.36,1.6967,0.9359,-7.3926521689,1.696739,0.935895,-7.392652,-3.8999999999900226e-05,4.999999999921734e-06,-1.6889999976399395e-07
5.83,6.37,1.6989,0.9362,-7.4096302217,1.698871,0.936221,-7.40963,2.9000000000056758e-05,-2.0999999999937735e-05,-2.2169999969179344e-07
5.83,6.38,1.701,0.9365,-7.4266295599,1.700996,0.936537,-7.42663,4.000000000115023e-06,-3.6999999999953737e-05,4.4009999999872207e-07
5.83,6.39,1.7031,0.9368,-7.4436501244,1.703116,0.936843,-7.44365,-1.6000000000016e-05,-4.300000000001525e-05,-1.2440000052293954e-07
5.83,6.4,1.7052,0.9371,-7.4606918558,1.705229,0.937138,-7.460692,-2.9000000000056758e-05,-3.799999999998249e-05,1.4419999949666362e-07
5.83,6.41,1.7073,0.9374,-7.4777546945,1.707337,0.937422,-7.477755,-3.700000000006476e-05,-2.199999999996649e-05,3.055000004081876e-07
5.83,6.42,1.7094,0.9377,-7.4948385806,1.709439,0.937696,-7.494839,-3.8999999999900226e-05,4.000000000004e-06,4.1940000006235323e-07
5.83,6.43,1.7115,0.938,-7.5119434545,1.711535,0.93796,-7.511943,-3.500000000000725e-05,3.999999999992898e-05,-4.54500000302005e-07
5.83,6.44,1.7136,0.9382,-7.529069256,1.713625,0.938214,-7.529069,-2.4999999999941735e-05,-1.399999999995849e-05,-2.559999998652529e-07
5.83,6.45,1.7157,0.9385,-7.546215925,1.715708,0.938457,-7.546216,-8.000000000008e-06,4.300000000001525e-05,7.499999998827889e-08
5.83,6.46,1.7178,0.9387,-7.5633834012,1.717786,0.938692,-7.563383,1.399999999995849e-05,8.000000000008e-06,-4.012000003328353e-07
5.83,6.47,1.7199,0.9389,-7.5805716242,1.719858,0.938916,-7.580572,4.199999999987547e-05,-1.6000000000016e-05,3.7580000000758673e-07
5.83,6.48,1.7219,0.9391,-7.5977805333,1.721923,0.939131,-7.597781,-2.300000000010627e-05,-3.100000000000325e-05,4.667000004232591e-07
5.83,6.49,1.724,0.9393,-7.615010068,1.723983,0.939337,-7.61501,1.6999999999933735e-05,-3.6999999999953737e-05,-6.800000029727471e-08
5.83,6.5,1.726,0.9395,-7.6322601675,1.726036,0.939533,-7.63226,-3.599999999992498e-05,-3.2999999999949736e-05,-1.6750000053633585e-07
5.83,6.51,1.7281,0.9397,-7.6495307708,1.728083,0.939721,-7.649531,1.6999999999933735e-05,-2.1000000000048757e-05,2.291999994241678e-07
5.83,6.52,1.7301,0.9399,-7.6668218171,1.730125,0.939899,-7.666822,-2.4999999999941735e-05,9.999999999177334e-07,1.8290000003418072e-07
5.83,6.53,1.7322,0.9401,-7.6841332451,1.73216,0.940069,-7.684133,4.0000000000040004e-05,3.100000000000325e-05,-2.450999998515613e-07
5.83,6.54,1.7342,0.9402,-7.7014649937,1.734189,0.94023,-7.701465,1.0999999999983245e-05,-2.999999999997449e-05,6.299999633085918e-09
5.83,6.55,1.7362,0.9404,-7.7188170017,1.736212,0.940383,-7.718817,-1.2000000000123023e-05,1.7000000000044757e-05,-1.7000001406586307e-09
5.83,6.56,1.7382,0.9405,-7.7361892077,1.738228,0.940527,-7.736189,-2.8000000000139025e-05,-2.6999999999999247e-05,-2.0769999942160666e-07
5.83,6.57,1.7402,0.9407,-7.7535815503,1.740239,0.940664,-7.753582,-3.900000000012227e-05,3.6000000000036e-05,4.496999999048512e-07
5.83,6.58,1.7422,0.9408,-7.770993968,1.742243,0.940792,-7.770994,-4.300000000001525e-05,8.000000000008e-06,3.199999998315661e-08
5.83,6.59,1.7442,0.9409,-7.7884263992,1.744242,0.940912,-7.788426,-4.2000000000097515e-05,-1.2000000000012001e-05,-3.9919999927917615e-07
5.83,6.6,1.7462,0.941,-7.8058787823,1.746234,0.941025,-7.805879,-3.4000000000089514e-05,-2.5000000000052758e-05,2.1770000024901037e-07
5.83,6.61,1.7482,0.9411,-7.8233510557,1.74822,0.94113,-7.823351,-2.0000000000131024e-05,-2.999999999997449e-05,-5.5700000167746566e-08
5.83,6.62,1.7502,0.9412,-7.8408431576,1.7502,0.941227,-7.840843,0.0,-2.6999999999999247e-05,-1.576000006053846e-07
5.83,6.63,1.7522,0.9413,-7.8583550263,1.752173,0.941317,-7.858355,2.6999999999999247e-05,-1.6999999999933735e-05,-2.6299999511536498e-08
5.83,6.64,1.7541,0.9414,-7.8758866,1.754141,0.9414,-7.875887,-4.099999999995774e-05,0.0,3.9999999934536845e-07
5.83,6.65,1.7561,0.9415,-7.8934378167,1.756102,0.941476,-7.893438,-2.0000000000575113e-06,2.4000000000024002e-05,1.8330000006727687e-07
5.83,6.66,1.7581,0.9415,-7.9110086148,1.758057,0.941545,-7.911009,4.300000000001525e-05,-4.499999999996174e-05,3.851999998971678e-07
5.83,6.67,1.76,0.9416,-7.9285989323,1.760006,0.941607,-7.928599,-5.999999999950489e-06,-6.999999999979245e-06,6.77000002724526e-08
5.83,6.68,1.7619,0.9417,-7.9462087073,1.761948,0.941663,-7.946209,-4.8000000000048004e-05,3.6999999999953737e-05,2.9269999934911084e-07
5.83,6.69,1.7639,0.9417,-7.9638378778,1.763885,0.941712,-7.963838,1.5000000000098268e-05,-1.2000000000012001e-05,1.2220000034091072e-07
5.83,6.7,1.7658,0.9418,-7.9814863821,1.765815,0.941756,-7.981486,-1.4999999999876223e-05,4.399999999993298e-05,-3.8209999964067265e-07
5.83,6.71,1.7677,0.9418,-7.9991541582,1.767739,0.941793,-7.999154,-3.8999999999900226e-05,6.999999999979245e-06,-1.581999997668504e-07
5.83,6.72,1.7697,0.9418,-8.0168411441,1.769657,0.941824,-8.016841,4.300000000001525e-05,-2.4000000000024002e-05,-1.4410000126474642e-07
5.83,6.73,1.7716,0.9418,-8.0345472781,1.771569,0.941849,-8.034547,3.100000000011427e-05,-4.900000000007676e-05,-2.7809999991745826e-07
5.83,6.74,1.7735,0.9419,-8.0522724982,1.773474,0.941868,-8.052272,2.6000000000081513e-05,3.199999999992098e-05,-4.982000003650455e-07
5.83,6.75,1.7754,0.9419,-8.0700167426,1.775374,0.941883,-8.070017,2.6000000000081513e-05,1.6999999999933735e-05,2.573999999810894e-07
5.83,6.76,1.7773,0.9419,-8.0877799494,1.777267,0.941891,-8.08778,3.300000000017178e-05,8.999999999925734e-06,5.0600000633949094e-08
5.83,6.77,1.7792,0.9419,-8.1055620569,1.779154,0.941895,-8.105562,4.599999999999049e-05,4.999999999921734e-06,-5.689999937885659e-08
5.83,6.78,1.781,0.9419,-8.1233630034,1.781035,0.941894,-8.123363,-3.500000000000725e-05,5.999999999950489e-06,-3.4000002813172614e-09
5.83,6.79,1.7829,0.9419,-8.1411827271,1.782909,0.941887,-8.141183,-9.000000000147779e-06,1.2999999999929734e-05,2.7289999948720833e-07
5.83,6.8,1.7848,0.9419,-8.1590211664,1.784778,0.941876,-8.159021,2.199999999996649e-05,2.399999999991298e-05,-1.6640000133349986e-07
5.83,6.81,1.7866,0.9419,-8.1768782597,1.78664,0.941861,-8.176878,-4.0000000000040004e-05,3.900000000001125e-05,-2.597000001713923e-07
5.83,6.82,1.7885,0.9418,-8.1947539455,1.788496,0.941841,-8.194754,3.999999999892978e-06,-4.100000000006876e-05,5.44999991802797e-08
5.83,6.83,1.7903,0.9418,-8.2126481623,1.790346,0.941817,-8.212648,-4.599999999999049e-05,-1.7000000000044757e-05,-1.6230000099426434e-07
5.83,6.84,1.7922,0.9418,-8.2305608488,1.79219,0.941789,-8.230561,1.0000000000065512e-05,1.0999999999983245e-05,1.5120000007584622e-07
5.83,6.85,1.794,0.9418,-8.2484919436,1.794028,0.941757,-8.248492,-2.799999999991698e-05,4.300000000001525e-05,5.6400001113843246e-08
5.83,6.86,1.7959,0.9417,-8.2664413855,1.79586,0.941721,-8.266441,4.0000000000040004e-05,-2.1000000000048757e-05,-3.854999999219899e-07
5.83,6.87,1.7977,0.9417,-8.2844091135,1.797685,0.941682,-8.284409,1.5000000000098268e-05,1.799999999996249e-05,-1.1350000050924791e-07
5.83,6.88,1.7995,0.9416,-8.3023950664,1.799505,0.941639,-8.302395,-4.999999999810711e-06,-3.900000000001125e-05,-6.640000016489012e-08
5.83,6.89,1.8013,0.9416,-8.3203991833,1.801318,0.941592,-8.320399,-1.8000000000073513e-05,8.000000000008e-06,-1.8329999917909845e-07
5.83,6.9,1.8031,0.9415,-8.3384214034,1.803125,0.941543,-8.338421,-2.500000000016378e-05,-4.300000000001525e-05,-4.033999996266857e-07
5.83,6.91,1.8049,0.9415,-8.3564616661,1.804926,0.941491,-8.356462,-2.6000000000081513e-05,9.000000000036756e-06,3.339000009816573e-07
5.83,6.92,1.8067,0.9414,-8.3745199107,1.806722,0.941436,-8.37452,-2.199999999996649e-05,-3.6000000000036e-05,8.930000028328777e-08
5.83,6.93,1.8085,0.9414,-8.3925960768,1.808511,0.941378,-8.392596,-1.0999999999983245e-05,2.199999999996649e-05,-7.680000102538997e-08
5.83,6.94,1.8103,0.9413,-8.410690104,1.810294,0.941318,-8.41069,5.999999999950489e-06,-1.799999999996249e-05,-1.0399999972321439e-07
5.83,6.95,1.8121,0.9413,-8.4288019322,1.812071,0.941255,-8.428802,2.9000000000056758e-05,4.500000000007276e-05,6.77999985043698e-08
5.83,6.96,1.8138,0.9412,-8.4469315013,1.813842,0.941191,-8.446932,-4.199999999987547e-05,9.000000000036756e-06,4.987000004064157e-07
5.83,6.97,1.8156,0.9411,-8.4650787515,1.815607,0.941124,-8.465079,-6.999999999868223e-06,-2.399999999991298e-05,2.484999992447001e-07
5.83,6.98,1.8174,0.9411,-8.4832436228,1.817366,0.941055,-8.483244,3.399999999986747e-05,4.500000000007276e-05,3.7719999923524483e-07
5.83,6.99,1.8191,0.941,-8.5014260559,1.819119,0.940985,-8.501426,-1.8999999999991246e-05,1.4999999999987246e-05,-5.589999929611622e-08
5.83,7.0,1.8209,0.9409,-8.5196259912,1.820867,0.940913,-8.519626,3.2999999999949736e-05,-1.3000000000040757e-05,8.800000728115265e-09
5.83,7.01,1.8226,0.9408,-8.5378433696,1.822608,0.94084,-8.537843,-8.000000000008e-06,-4.0000000000040004e-05,-3.69599998606418e-07
5.83,7.02,1.8243,0.9408,-8.5560781318,1.824343,0.940766,-8.556078,-4.300000000001525e-05,3.399999999997849e-05,-1.3180000024703986e-07
5.83,7.03,1.8261,0.9407,-8.5743302192,1.826073,0.94069,-8.57433,2.6999999999999247e-05,9.99999999995449e-06,-2.1920000037312093e-07
5.83,7.04,1.8278,0.9406,-8.5925995729,1.827797,0.940614,-8.5926,3.0000000001972893e-06,-1.399999999995849e-05,4.2709999981127567e-07
5.83,7.05,1.8295,0.9405,-8.6108861344,1.829515,0.940538,-8.610886,-1.5000000000098268e-05,-3.799999999998249e-05,-1.3439999868580799e-07
5.83,7.06,1.8312,0.9405,-8.6291898456,1.831227,0.94046,-8.62919,-2.6999999999999247e-05,4.0000000000040004e-05,1.544000003406154e-07
5.83,7.07,1.8329,0.9404,-8.6475106481,1.832933,0.940383,-8.647511,-3.2999999999949736e-05,1.7000000000044757e-05,3.518999989182703e-07
5.83,7.08,1.8346,0.9403,-8.6658484842,1.834633,0.940305,-8.665848,-3.2999999999949736e-05,-4.999999999921734e-06,-4.841999992066803e-07
5.83,7.09,1.8363,0.9402,-8.6842032963,1.836328,0.940226,-8.684203,-2.799999999991698e-05,-2.599999999997049e-05,-2.962999996469762e-07
5.83,7.1,1.838,0.9401,-8.7025750268,1.838017,0.940148,-8.702575,-1.6999999999933735e-05,-4.799999999993698e-05,-2.6800000441085103e-08
5.83,7.11,1.8397,0.9401,-8.7209636185,1.8397,0.940071,-8.720964,0.0,2.9000000000056758e-05,3.8149999959102843e-07
5.83,7.12,1.8414,0.94,-8.7393690144,1.841378,0.939993,-8.739369,2.199999999996649e-05,6.999999999979245e-06,-1.4399999415104503e-08
5.83,7.13,1.843,0.9399,-8.7577911579,1.84305,0.939916,-8.757791,-5.0000000000105516e-05,-1.6000000000016e-05,-1.579000006302067e-07
5.83,7.14,1.8447,0.9398,-8.7762299924,1.844716,0.93984,-8.77623,-1.6000000000016e-05,-4.0000000000040004e-05,7.60000062882682e-09
5.83,7.15,1.8464,0.9398,-8.7946854617,1.846377,0.939765,-8.794685,2.300000000010627e-05,3.500000000000725e-05,-4.6170000089773566e-07
5.83,7.16,1.848,0.9397,-8.8131575098,1.848032,0.939691,-8.813158,-3.199999999980996e-05,8.999999999925734e-06,4.901999997031226e-07
5.83,7.17,1.8497,0.9396,-8.8316460809,1.849681,0.939618,-8.831646,1.8999999999991246e-05,-1.799999999996249e-05,-8.09000013646255e-08
5.83,7.18,1.8513,0.9395,-8.8501511197,1.851325,0.939547,-8.850151,-2.500000000016378e-05,-4.700000000001925e-05,-1.1969999924588137e-07
5.83,7.19,1.853,0.9395,-8.8686725709,1.852964,0.939477,-8.868673,3.599999999992498e-05,2.2999999999995246e-05,4.290999999767564e-07
5.83,7.2,1.8546,0.9394,-8.8872103796,1.854597,0.939409,-8.88721,2.9999999999752447e-06,-9.000000000036756e-06,-3.7960000121017856e-07
5.83,7.21,1.8562,0.9393,-8.9057644912,1.856225,0.939342,-8.905764,-2.4999999999941735e-05,-4.199999999998649e-05,-4.911999997858629e-07
5.83,7.22,1.8578,0.9393,-8.9243348515,1.857847,0.939278,-8.924335,-4.700000000013027e-05,2.2000000000077513e-05,1.4849999985244722e-07
5.83,7.23,1.8595,0.9392,-8.9429214063,1.859463,0.939216,-8.942921,3.6999999999842714e-05,-1.6000000000016e-05,-4.062999998666328e-07
5.83,7.24,1.8611,0.9392,-8.9615241019,1.861075,0.939156,-8.961524,2.4999999999941735e-05,4.4000000000044004e-05,-1.0189999954945961e-07
5.83,7.25,1.8627,0.9391,-8.980142885,1.862681,0.939098,-8.980143,1.8999999999991246e-05,2.0000000000575113e-06,1.1500000063335847e-07
5.83,7.26,1.8643,0.939,-8.9987777024,1.864282,0.939044,-8.998778,1.8000000000073513e-05,-4.4000000000044004e-05,2.9759999975453866e-07
5.83,7.27,1.8659,0.939,-9.0174285014,1.865877,0.938992,-9.017429,2.2999999999884224e-05,7.999999999896978e-06,4.986000003981417e-07
5.83,7.28,1.8675,0.9389,-9.0360952294,1.867468,0.938943,-9.036095,3.2000000000032e-05,-4.300000000001525e-05,-2.294000012170727e-07
5.83,7.29,1.8691,0.9389,-9.0547778345,1.869053,0.938898,-9.054778,4.6999999999908226e-05,1.999999999946489e-06,1.6550000125903352e-07
5.83,7.3,1.8706,0.9389,-9.0734762646,1.870633,0.938855,-9.073476,-3.2999999999949736e-05,4.499999999996174e-05,-2.646000005768201e-07
5.83,7.31,1.8722,0.9388,-9.0921904686,1.872207,0.938816,-9.09219,-6.999999999868223e-06,-1.6000000000016e-05,-4.685999996922874e-07
5.83,7.32,1.8738,0.9388,-9.1109203951,1.873777,0.938781,-9.11092,2.2999999999884224e-05,1.8999999999991246e-05,-3.9510000071629747e-07
5.83,7.33,1.8753,0.9387,-9.1296659935,1.875342,0.938749,-9.129666,-4.2000000000097515e-05,-4.899999999996574e-05,6.5000005378124115e-09
5.83,7.34,1.8769,0.9387,-9.1484272134,1.876901,0.938721,-9.148427,-9.999999999177334e-07,-2.1000000000048757e-05,-2.1339999989322678e-07
5.83,7.35,1.8785,0.9387,-9.1672040047,1.878456,0.938697,-9.167204,4.4000000000155026e-05,2.9999999999752447e-06,-4.700000388879744e-09
5.83,7.36,1.88,0.9387,-9.1859963177,1.880006,0.938678,-9.185996,-6.000000000172534e-06,2.199999999996649e-05,-3.177000014176201e-07
5.83,7.37,1.8816,0.9387,-9.2048041033,1.881551,0.938662,-9.204804,4.899999999996574e-05,3.799999999998249e-05,-1.0330000144165297e-07
5.83,7.38,1.8831,0.9387,-9.2236273124,1.88309,0.938652,-9.223627,1.0000000000065512e-05,4.799999999993698e-05,-3.123999992027393e-07
5.83,7.39,1.8846,0.9386,-9.2424658966,1.884626,0.938646,-9.242466,-2.599999999985947e-05,-4.599999999999049e-05,1.0339999967357016e-07
5.83,7.4,1.8862,0.9386,-9.2613198077,1.886156,0.938644,-9.26132,4.4000000000155026e-05,-4.4000000000044004e-05,1.922999999237618e-07
5.83,7.41,1.8877,0.9386,-9.2801889979,1.887681,0.938648,-9.280189,1.8999999999991246e-05,-4.8000000000048004e-05,2.100000173754779e-09
5.83,7.42,1.8892,0.9387,-9.2990734199,1.889202,0.938657,-9.299073,-2.0000000000575113e-06,4.300000000001525e-05,-4.19899999215545e-07
5.83,7.43,1.8907,0.9387,-9.3179730268,1.890718,0.938671,-9.317973,-1.7999999999851468e-05,2.8999999999945736e-05,-2.6800000441085103e-08
5.83,7.44,1.8922,0.9387,-9.336887772,1.89223,0.938691,-9.336888,-2.999999999997449e-05,8.999999999925734e-06,2.2799999932487935e-07
5.83,7.45,1.8937,0.9387,-9.3558176095,1.893737,0.938716,-9.355818,-3.700000000006476e-05,-1.6000000000016e-05,3.9049999855933493e-07
5.83,7.46,1.8952,0.9387,-9.3747624934,1.895239,0.938746,-9.374762,-3.8999999999900226e-05,-4.599999999999049e-05,-4.933999999678917e-07
5.83,7.47,1.8967,0.9388,-9.3937223786,1.896737,0.938783,-9.393722,-3.6999999999842714e-05,1.6999999999933735e-05,-3.7859999935108135e-07
5.83,7.48,1.8982,0.9388,-9.4126972202,1.89823,0.938825,-9.412697,-2.999999999997449e-05,-2.5000000000052758e-05,-2.202000004558613e-07
5.83,7.49,1.8997,0.9389,-9.4316869738,1.899719,0.938874,-9.431687,-1.8999999999991246e-05,2.599999999997049e-05,2.620000039144088e-08
5.83,7.5,1.9012,0.9389,-9.4506915953,1.901204,0.938929,-9.450692,-3.999999999892978e-06,-2.9000000000056758e-05,4.046999997342482e-07
5.83,7.51,1.9027,0.939,-9.4697110414,1.902684,0.938991,-9.469711,1.6000000000016e-05,8.999999999925734e-06,-4.139999987273768e-08
5.83,7.52,1.9042,0.9391,-9.4887452688,1.90416,0.939059,-9.488745,3.999999999981796e-05,4.100000000006876e-05,-2.6880000092432965e-07
5.83,7.53,1.9056,0.9391,-9.507794235,1.905632,0.939134,-9.507794,-3.2000000000032e-05,-3.399999999997849e-05,-2.3499999990406195e-07
5.83,7.54,1.9071,0.9392,-9.5268578978,1.9071,0.939216,-9.526858,0.0,-1.6000000000016e-05,1.0220000135063856e-07
5.83,7.55,1.9086,0.9393,-9.5459362155,1.908563,0.939304,-9.545936,3.700000000006476e-05,-4.000000000004e-06,-2.1550000006698156e-07
5.83,7.56,1.91,0.9394,-9.5650291468,1.910022,0.9394,-9.565029,-2.2000000000188535e-05,0.0,-1.4680000148814543e-07
5.83,7.57,1.9115,0.9395,-9.584136651,1.911478,0.939503,-9.584137,2.199999999996649e-05,-2.9999999999752447e-06,3.4900000045468005e-07
5.83,7.58,1.9129,0.9396,-9.6032586878,1.912929,0.939613,-9.603259,-2.9000000000056758e-05,-1.3000000000040757e-05,3.1219999918619123e-07
5.83,7.59,1.9144,0.9397,-9.6223952174,1.914376,0.939731,-9.622395,2.4000000000024002e-05,-3.100000000000325e-05,-2.1740000022418826e-07
5.83,7.6,1.9158,0.9399,-9.6415462004,1.91582,0.939856,-9.641546,-2.0000000000131024e-05,4.399999999993298e-05,-2.004000005939588e-07
5.83,7.61,1.9173,0.94,-9.6607115979,1.917259,0.93999,-9.660712,4.099999999995774e-05,9.99999999995449e-06,4.0209999951912323e-07
5.83,7.62,1.9187,0.9401,-9.6798913717,1.918695,0.940131,-9.679891,5.000000000032756e-06,-3.100000000000325e-05,-3.7170000055652963e-07
5.83,7.63,1.9201,0.9403,-9.6990854839,1.920127,0.94028,-9.699085,-2.6999999999999247e-05,2.0000000000020002e-05,-4.838999991818582e-07
5.83,7.64,1.9216,0.9404,-9.7182938972,1.921555,0.940438,-9.718294,4.500000000007276e-05,-3.799999999998249e-05,1.0279999962392594e-07
5.83,7.65,1.923,0.9406,-9.7375165746,1.92298,0.940603,-9.737517,2.0000000000131024e-05,-2.9999999999752447e-06,4.2539999967061704e-07
5.83,7.66,1.9244,0.9408,-9.7567534799,1.924401,0.940778,-9.756753,-9.999999999177334e-07,2.199999999996649e-05,-4.799000006272536e-07
5.83,7.67,1.9258,0.941,-9.7760045772,1.925818,0.940961,-9.776005,-1.8000000000073513e-05,3.8999999999900226e-05,4.2279999945549207e-07
5.83,7.68,1.9272,0.9412,-9.7952698312,1.927232,0.941152,-9.79527,-3.2000000000032e-05,4.8000000000048004e-05,1.687999997557199e-07
5.83,7.69,1.9286,0.9414,-9.8145492071,1.928643,0.941352,-9.814549,-4.300000000001525e-05,4.8000000000048004e-05,-2.0710000114831928e-07
5.83,7.7,1.93,0.9416,-9.8338426708,1.93005,0.941562,-9.833843,-5.0000000000105516e-05,3.799999999998249e-05,3.2920000059277754e-07
5.83,7.71,1.9315,0.9418,-9.8531501883,1.931453,0.94178,-9.85315,4.6999999999908226e-05,2.0000000000020002e-05,-1.8830000136915714e-07
