tx,U,mu,rho0,rho1,rho2,rho3,phi0_sq,phi1_sq,phi2_sq,phi3_sq,E0,iters
1.0,1.0,0.4,2.4081,2.4081,2.4081,2.4081,1.9636,1.9636,1.9636,1.9636,-27.351109,5
1.0,1.0,0.6,2.4521,2.4521,2.4521,2.4521,1.9758,1.9758,1.9758,1.9758,-29.295314,5
1.0,1.0,0.8,2.494,2.494,2.494,2.494,1.9857,1.9857,1.9857,1.9857,-31.273859,5
1.0,1.0,1.0,2.5341,2.5341,2.5341,2.5341,1.9935,1.9935,1.9935,1.9935,-33.285204,5
1.0,1.0,1.2,2.5725,2.5725,2.5725,2.5725,1.9993,1.9993,1.9993,1.9993,-35.327925,5
1.0,1.0,1.4,2.6092,2.6092,2.6092,2.6092,2.0034,2.0034,2.0034,2.0034,-37.400706,5
1.0,1.0,1.6,2.6446,2.6446,2.6446,2.6446,2.0058,2.0058,2.0058,2.0058,-39.502324,5
1.0,1.0,1.8,2.6785,2.6785,2.6785,2.6785,2.0067,2.0067,2.0067,2.0067,-41.63164,5
1.0,1.0,2.0,2.7112,2.7112,2.7112,2.7112,2.0062,2.0062,2.0062,2.0062,-43.787597,5
1.0,1.0,2.2,2.7426,2.7426,2.7426,2.7426,2.0044,2.0044,2.0044,2.0044,-45.969205,5
1.0,1.0,2.4,2.773,2.773,2.773,2.773,2.0013,2.0013,2.0013,2.0013,-48.175539,5
1.0,1.0,2.6,2.8023,2.8023,2.8023,2.8023,1.9971,1.9971,1.9971,1.9971,-50.405732,5
1.0,1.0,2.8,2.8306,2.8306,2.8306,2.8306,1.9919,1.9919,1.9919,1.9919,-52.658973,5
1.0,1.0,3.0,2.858,2.858,2.858,2.858,1.9856,1.9856,1.9856,1.9856,-54.934498,5
1.0,1.0,3.2,2.8846,2.8846,2.8846,2.8846,1.9784,1.9784,1.9784,1.9784,-57.23159,5
1.0,1.0,3.4,2.9103,2.9103,2.9103,2.9103,1.9704,1.9704,1.9704,1.9704,-59.549574,5
1.0,1.0,3.6,2.9352,2.9352,2.9352,2.9352,1.9615,1.9615,1.9615,1.9615,-61.887811,5
1.0,1.0,3.8,2.9594,2.9594,2.9594,2.9594,1.9518,1.9518,1.9518,1.9518,-64.245701,6
1.0,1.0,4.0,2.9829,2.9829,2.9829,2.9829,1.9414,1.9414,1.9414,1.9414,-66.622676,6
1.0,1.0,4.2,3.0058,3.0058,3.0058,3.0058,1.9304,1.9304,1.9304,1.9304,-69.0182,6
1.0,1.0,4.4,3.028,3.028,3.028,3.028,1.9186,1.9186,1.9186,1.9186,-71.431763,6
1.0,1.0,4.6,3.0497,3.0497,3.0497,3.0497,1.9063,1.9063,1.9063,1.9063,-73.862884,6
1.0,1.0,4.8,3.0708,3.0708,3.0708,3.0708,1.8934,1.8934,1.8934,1.8934,-76.311107,6
1.0,1.0,5.0,3.0914,3.0914,3.0914,3.0914,1.8799,1.8799,1.8799,1.8799,-78.775998,6
1.0,1.0,5.2,3.1114,3.1114,3.1114,3.1114,1.8658,1.8658,1.8658,1.8658,-81.257146,6
1.0,1.0,5.4,3.131,3.131,3.131,3.131,1.8513,1.8513,1.8513,1.8513,-83.754162,6
1.0,1.0,5.6,3.1502,3.1502,3.1502,3.1502,1.8363,1.8363,1.8363,1.8363,-86.266672,6
1.0,1.0,5.8,3.1689,3.1689,3.1689,3.1689,1.8208,1.8208,1.8208,1.8208,-88.794323,6
1.0,1.0,6.0,3.1872,3.1872,3.1872,3.1872,1.8049,1.8049,1.8049,1.8049,-91.33678,6
1.0,1.0,6.2,3.2051,3.2051,3.2051,3.2051,1.7885,1.7885,1.7885,1.7885,-93.893722,7
1.0,1.0,6.4,3.2226,3.2226,3.2226,3.2226,1.7718,1.7718,1.7718,1.7718,-96.464844,7
1.0,1.0,6.6,3.2398,3.2398,3.2398,3.2398,1.7546,1.7546,1.7546,1.7546,-99.049854,7
1.0,1.0,6.8,3.2567,3.2567,3.2567,3.2567,1.7371,1.7371,1.7371,1.7371,-101.648477,7
1.0,1.0,7.0,3.2732,3.2732,3.2732,3.2732,1.7192,1.7192,1.7192,1.7192,-104.260446,7
1.0,1.0,7.2,3.2894,3.2894,3.2894,3.2894,1.7009,1.7009,1.7009,1.7009,-106.885509,7
1.0,1.0,7.4,3.3053,3.3053,3.3053,3.3053,1.6823,1.6823,1.6823,1.6823,-109.523427,7
1.0,1.0,7.6,3.321,3.321,3.321,3.321,1.6633,1.6633,1.6633,1.6633,-112.173968,7
1.0,1.0,7.8,3.3363,3.3363,3.3363,3.3363,1.644,1.644,1.644,1.644,-114.836914,7
1.0,1.0,8.0,3.3515,3.3515,3.3515,3.3515,1.6244,1.6244,1.6244,1.6244,-117.512054,7
1.0,1.0,8.2,3.3663,3.3663,3.3663,3.3663,1.6044,1.6044,1.6044,1.6044,-120.199189,8
1.0,1.0,8.4,3.381,3.381,3.381,3.381,1.5842,1.5842,1.5842,1.5842,-122.898126,8
1.0,1.0,8.6,3.3954,3.3954,3.3954,3.3954,1.5636,1.5636,1.5636,1.5636,-125.608685,8
1.0,1.0,8.8,3.4096,3.4096,3.4096,3.4096,1.5427,1.5427,1.5427,1.5427,-128.330689,8
1.0,1.0,9.0,3.4236,3.4236,3.4236,3.4236,1.5215,1.5215,1.5215,1.5215,-131.063972,8
1.0,1.0,9.2,3.4374,3.4374,3.4374,3.4374,1.5001,1.5001,1.5001,1.5001,-133.808376,8
1.0,1.0,9.4,3.451,3.451,3.451,3.451,1.4783,1.4783,1.4783,1.4783,-136.563747,8
1.0,1.0,9.6,3.4644,3.4644,3.4644,3.4644,1.4562,1.4562,1.4562,1.4562,-139.329941,8
1.0,1.0,9.8,3.4777,3.4777,3.4777,3.4777,1.4339,1.4339,1.4339,1.4339,-142.10682,9
1.0,1.0,10.0,3.4908,3.4908,3.4908,3.4908,1.4112,1.4112,1.4112,1.4112,-144.894251,9
1.0,1.0,10.2,3.5038,3.5038,3.5038,3.5038,1.3883,1.3883,1.3883,1.3883,-147.692108,9
1.0,1.0,10.4,3.5166,3.5166,3.5166,3.5166,1.365,1.365,1.365,1.365,-150.50027,9
1.0,1.0,10.6,3.5293,3.5293,3.5293,3.5293,1.3415,1.3415,1.3415,1.3415,-153.318623,9
1.0,1.0,10.8,3.5418,3.5418,3.5418,3.5418,1.3176,1.3176,1.3176,1.3176,-156.147058,9
1.0,1.0,11.0,3.5542,3.5542,3.5542,3.5542,1.2935,1.2935,1.2935,1.2935,-158.985469,9
1.0,1.0,11.2,3.5665,3.5665,3.5665,3.5665,1.2691,1.2691,1.2691,1.2691,-161.83376,10
1.0,1.0,11.4,3.5787,3.5787,3.5787,3.5787,1.2443,1.2443,1.2443,1.2443,-164.691834,10
1.0,1.0,11.6,3.5907,3.5907,3.5907,3.5907,1.2192,1.2192,1.2192,1.2192,-167.559602,10
1.0,1.0,11.8,3.6027,3.6027,3.6027,3.6027,1.1939,1.1939,1.1939,1.1939,-170.436979,10
1.0,1.0,12.0,3.6146,3.6146,3.6146,3.6146,1.1682,1.1682,1.1682,1.1682,-173.323885,10
1.0,1.0,12.2,3.6263,3.6263,3.6263,3.6263,1.1422,1.1422,1.1422,1.1422,-176.220243,11
1.0,1.0,12.4,3.638,3.638,3.638,3.638,1.1158,1.1158,1.1158,1.1158,-179.12598,11
1.0,1.0,12.6,3.6496,3.6496,3.6496,3.6496,1.0891,1.0891,1.0891,1.0891,-182.041028,11
1.0,1.0,12.8,3.6611,3.6611,3.6611,3.6611,1.0621,1.0621,1.0621,1.0621,-184.965323,11
1.0,1.0,13.0,3.6726,3.6726,3.6726,3.6726,1.0347,1.0347,1.0347,1.0347,-187.898803,12
1.0,1.0,13.2,3.6839,3.6839,3.6839,3.6839,1.007,1.007,1.007,1.007,-190.841411,12
1.0,1.0,13.4,3.6953,3.6953,3.6953,3.6953,0.9789,0.9789,0.9789,0.9789,-193.793093,12
1.0,1.0,13.6,3.7065,3.7065,3.7065,3.7065,0.9504,0.9504,0.9504,0.9504,-196.753799,13
1.0,1.0,13.8,3.7177,3.7177,3.7177,3.7177,0.9216,0.9216,0.9216,0.9216,-199.723482,13
1.0,1.0,14.0,3.7288,3.7288,3.7288,3.7288,0.8924,0.8924,0.8924,0.8924,-202.702098,14
1.0,1.0,14.2,3.7399,3.7399,3.7399,3.7399,0.8627,0.8627,0.8627,0.8627,-205.689607,14
1.0,1.0,14.4,3.751,3.751,3.751,3.751,0.8327,0.8327,0.8327,0.8327,-208.68597,14
1.0,1.0,14.6,3.762,3.762,3.762,3.762,0.8022,0.8022,0.8022,0.8022,-211.691154,15
1.0,1.0,14.8,3.7729,3.7729,3.7729,3.7729,0.7713,0.7713,0.7713,0.7713,-214.705126,15
1.0,1.0,15.0,3.7839,3.7839,3.7839,3.7839,0.74,0.74,0.74,0.74,-217.727858,16
1.0,1.0,15.2,3.7948,3.7948,3.7948,3.7948,0.7082,0.7082,0.7082,0.7082,-220.759323,17
1.0,1.0,15.4,3.8057,3.8057,3.8057,3.8057,0.676,0.676,0.676,0.676,-223.799499,17
1.0,1.0,15.6,3.8165,3.8165,3.8165,3.8165,0.6432,0.6432,0.6432,0.6432,-226.848365,18
1.0,1.0,15.8,3.8273,3.8273,3.8273,3.8273,0.61,0.61,0.61,0.61,-229.905902,19
1.0,1.0,16.0,3.8381,3.8381,3.8381,3.8381,0.5763,0.5763,0.5763,0.5763,-232.972096,20
1.0,1.0,16.2,3.8489,3.8489,3.8489,3.8489,0.5421,0.5421,0.5421,0.5421,-236.046932,21
1.0,1.0,16.4,3.8597,3.8597,3.8597,3.8597,0.5073,0.5073,0.5073,0.5073,-239.130401,22
1.0,1.0,16.6,3.8705,3.8705,3.8705,3.8705,0.472,0.472,0.472,0.472,-242.222493,24
1.0,1.0,16.8,3.8813,3.8813,3.8813,3.8813,0.4361,0.4361,0.4361,0.4361,-245.323203,25
1.0,1.0,17.0,3.892,3.892,3.892,3.892,0.3997,0.3997,0.3997,0.3997,-248.432526,27
1.0,1.0,17.2,3.9028,3.9028,3.9028,3.9028,0.3626,0.3626,0.3626,0.3626,-251.550461,30
1.0,1.0,17.4,3.9136,3.9136,3.9136,3.9136,0.325,0.325,0.325,0.325,-254.677007,33
1.0,1.0,17.6,3.9243,3.9243,3.9243,3.9243,0.2867,0.2867,0.2867,0.2867,-257.812166,36
1.0,1.0,17.8,3.9351,3.9351,3.9351,3.9351,0.2478,0.2478,0.2478,0.2478,-260.955943,40
1.0,1.0,18.0,3.9459,3.9459,3.9459,3.9459,0.2082,0.2082,0.2082,0.2082,-264.108342,46
1.0,1.0,18.2,3.9567,3.9567,3.9567,3.9567,0.168,0.168,0.168,0.168,-267.269372,53
1.0,1.0,18.4,3.9675,3.9675,3.9675,3.9675,0.127,0.127,0.127,0.127,-270.439042,63
1.0,1.0,18.6,3.9783,3.9783,3.9783,3.9783,0.0854,0.0854,0.0854,0.0854,-273.617361,67
1.0,1.0,18.8,3.9891,3.9891,3.9891,3.9891,0.0431,0.0431,0.0431,0.0431,-276.804343,159
1.0,1.0,19.0,4.0,4.0,4.0,4.0,0.0001,0.0001,0.0001,0.0001,-280.0,6005
1.0,1.0,19.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-283.2,340
1.0,1.0,19.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-286.4,191
1.0,1.0,19.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-289.6,136
1.0,1.0,19.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-292.8,107
1.0,1.0,20.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-296.0,89
1.0,1.0,20.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-299.2,76
1.0,1.0,20.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-302.4,67
1.0,1.0,20.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-305.6,60
1.0,1.0,20.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-308.8,55
1.0,1.0,21.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-312.0,50
1.0,1.0,21.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-315.2,47
1.0,1.0,21.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-318.4,44
1.0,1.0,21.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-321.6,41
1.0,1.0,21.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-324.8,39
1.0,1.0,22.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-328.0,37
1.0,1.0,22.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-331.2,35
1.0,1.0,22.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-334.4,34
1.0,1.0,22.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-337.6,32
1.0,1.0,22.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-340.8,31
1.0,1.0,23.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-344.0,30
1.0,1.0,23.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-347.2,29
1.0,1.0,23.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-350.4,28
1.0,1.0,23.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-353.6,27
1.0,1.0,23.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-356.8,26
1.0,1.0,24.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-360.0,25
1.0,1.0,24.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-363.2,25
1.0,1.0,24.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-366.4,24
1.0,1.0,24.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-369.6,24
1.0,1.0,24.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-372.8,23
1.0,1.0,25.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-376.0,22
1.0,1.0,25.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-379.2,22
1.0,1.0,25.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-382.4,22
1.0,1.0,25.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-385.6,21
1.0,1.0,25.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-388.8,21
1.0,1.0,26.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-392.0,20
1.0,1.0,26.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-395.2,20
1.0,1.0,26.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-398.4,20
1.0,1.0,26.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-401.6,19
1.0,1.0,26.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-404.8,19
1.0,1.0,27.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-408.0,19
1.0,1.0,27.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-411.2,18
1.0,1.0,27.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-414.4,18
1.0,1.0,27.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-417.6,18
1.0,1.0,27.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-420.8,18
1.0,1.0,28.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-424.0,17
1.0,1.0,28.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-427.2,17
1.0,1.0,28.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-430.4,17
1.0,1.0,28.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-433.6,17
1.0,1.0,28.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-436.8,17
1.0,1.0,29.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-440.0,16
1.0,1.0,29.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-443.2,16
1.0,1.0,29.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-446.4,16
1.0,1.0,29.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-449.6,16
1.0,1.0,29.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-452.8,16
1.0,1.0,30.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-456.0,15
1.0,1.0,30.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-459.2,15
1.0,1.0,30.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-462.4,15
1.0,1.0,30.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-465.6,15
1.0,1.0,30.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-468.8,15
1.0,1.0,31.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-472.0,15
1.0,1.0,31.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-475.2,15
1.0,1.0,31.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-478.4,14
1.0,1.0,31.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-481.6,14
1.0,1.0,31.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-484.8,14
1.0,1.0,32.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-488.0,14
1.0,1.0,32.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-491.2,14
1.0,1.0,32.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-494.4,14
1.0,1.0,32.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-497.6,14
1.0,1.0,32.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-500.8,14
1.0,1.0,33.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-504.0,14
1.0,1.0,33.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-507.2,13
1.0,1.0,33.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-510.4,13
1.0,1.0,33.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-513.6,13
1.0,1.0,33.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-516.8,13
1.0,1.0,34.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-520.0,13
1.0,1.0,34.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-523.2,13
1.0,1.0,34.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-526.4,13
1.0,1.0,34.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-529.6,13
1.0,1.0,34.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-532.8,13
1.0,1.0,35.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-536.0,13
1.0,1.0,35.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-539.2,13
1.0,1.0,35.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-542.4,12
1.0,1.0,35.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-545.6,12
1.0,1.0,35.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-548.8,12
1.0,1.0,36.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-552.0,12
1.0,1.0,36.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-555.2,12
1.0,1.0,36.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-558.4,12
1.0,1.0,36.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-561.6,12
1.0,1.0,36.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-564.8,12
1.0,1.0,37.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-568.0,12
1.0,1.0,37.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-571.2,12
1.0,1.0,37.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-574.4,12
1.0,1.0,37.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-577.6,12
1.0,1.0,37.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-580.8,12
1.0,1.0,38.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-584.0,12
1.0,1.0,38.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-587.2,12
1.0,1.0,38.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-590.4,11
1.0,1.0,38.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-593.6,11
1.0,1.0,38.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-596.8,11
1.0,1.0,39.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-600.0,11
1.0,1.0,39.2,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-603.2,11
1.0,1.0,39.4,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-606.4,11
1.0,1.0,39.6,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-609.6,11
1.0,1.0,39.8,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-612.8,11
1.0,1.0,40.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,-616.0,11
1.0,2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
1.0,2.0,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
1.0,2.0,-4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
1.0,2.0,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
1.0,2.0,-4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
1.0,2.0,-4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,5442
1.0,2.0,-3.8,0.1272,0.1272,0.1272,0.1272,0.1263,0.1263,0.1263,0.1263,-0.051144,51
1.0,2.0,-3.6,0.251,0.251,0.251,0.251,0.2476,0.2476,0.2476,0.2476,-0.202639,34
1.0,2.0,-3.4,0.3715,0.3715,0.3715,0.3715,0.3646,0.3646,0.3646,0.3646,-0.451842,26
1.0,2.0,-3.2,0.4892,0.4892,0.4892,0.4892,0.4778,0.4778,0.4778,0.4778,-0.796335,22
1.0,2.0,-3.0,0.6039,0.6039,0.6039,0.6039,0.5873,0.5873,0.5873,0.5873,-1.233774,19
1.0,2.0,-2.8,0.7156,0.7156,0.7156,0.7156,0.693,0.693,0.693,0.693,-1.76177,17
1.0,2.0,-2.6,0.8239,0.8239,0.8239,0.8239,0.7947,0.7947,0.7947,0.7947,-2.377795,15
1.0,2.0,-2.4,0.9288,0.9288,0.9288,0.9288,0.8922,0.8922,0.8922,0.8922,-3.079147,14
1.0,2.0,-2.2,1.03,1.03,1.03,1.03,0.9851,0.9851,0.9851,0.9851,-3.86294,13
1.0,2.0,-2.0,1.1273,1.1273,1.1273,1.1273,1.0731,1.0731,1.0731,1.0731,-4.726131,12
1.0,2.0,-1.8,1.2206,1.2206,1.2206,1.2206,1.1562,1.1562,1.1562,1.1562,-5.665565,11
1.0,2.0,-1.6,1.3099,1.3099,1.3099,1.3099,1.2342,1.2342,1.2342,1.2342,-6.678037,11
1.0,2.0,-1.4,1.3952,1.3952,1.3952,1.3952,1.307,1.307,1.307,1.307,-7.760338,10
1.0,2.0,-1.2,1.4766,1.4766,1.4766,1.4766,1.3749,1.3749,1.3749,1.3749,-8.909307,10
1.0,2.0,-1.0,1.5542,1.5542,1.5542,1.5542,1.4378,1.4378,1.4378,1.4378,-10.121866,9
1.0,2.0,-0.8,1.6282,1.6282,1.6282,1.6282,1.4961,1.4961,1.4961,1.4961,-11.39505,9
1.0,2.0,-0.6,1.6987,1.6987,1.6987,1.6987,1.5499,1.5499,1.5499,1.5499,-12.726024,8
1.0,2.0,-0.4,1.7659,1.7659,1.7659,1.7659,1.5994,1.5994,1.5994,1.5994,-14.112092,8
1.0,2.0,-0.2,1.8301,1.8301,1.8301,1.8301,1.6448,1.6448,1.6448,1.6448,-15.550703,8
1.0,2.0,0.0,1.8913,1.8913,1.8913,1.8913,1.6864,1.6864,1.6864,1.6864,-17.039452,7
1.0,2.0,0.2,1.9498,1.9498,1.9498,1.9498,1.7245,1.7245,1.7245,1.7245,-18.576074,7
1.0,2.0,0.4,2.0057,2.0057,2.0057,2.0057,1.7591,1.7591,1.7591,1.7591,-20.15844,7
1.0,2.0,0.6,2.0592,2.0592,2.0592,2.0592,1.7907,1.7907,1.7907,1.7907,-21.784553,7
1.0,2.0,0.8,2.1104,2.1104,2.1104,2.1104,1.8192,1.8192,1.8192,1.8192,-23.452538,6
1.0,2.0,1.0,2.1595,2.1595,2.1595,2.1595,1.845,1.845,1.845,1.845,-25.160635,6
1.0,2.0,1.2,2.2066,2.2066,2.2066,2.2066,1.8682,1.8682,1.8682,1.8682,-26.907193,6
1.0,2.0,1.4,2.2518,2.2518,2.2518,2.2518,1.889,1.889,1.889,1.889,-28.690661,6
1.0,2.0,1.6,2.2952,2.2952,2.2952,2.2952,1.9074,1.9074,1.9074,1.9074,-30.509583,6
1.0,2.0,1.8,2.337,2.337,2.337,2.337,1.9238,1.9238,1.9238,1.9238,-32.362588,6
1.0,2.0,2.0,2.3772,2.3772,2.3772,2.3772,1.9381,1.9381,1.9381,1.9381,-34.24839,6
1.0,2.0,2.2,2.416,2.416,2.416,2.416,1.9506,1.9506,1.9506,1.9506,-36.165774,5
1.0,2.0,2.4,2.4534,2.4534,2.4534,2.4534,1.9613,1.9613,1.9613,1.9613,-38.113599,5
1.0,2.0,2.6,2.4894,2.4894,2.4894,2.4894,1.9704,1.9704,1.9704,1.9704,-40.090787,5
1.0,2.0,2.8,2.5242,2.5242,2.5242,2.5242,1.9779,1.9779,1.9779,1.9779,-42.09632,5
1.0,2.0,3.0,2.5579,2.5579,2.5579,2.5579,1.9839,1.9839,1.9839,1.9839,-44.129239,5
1.0,2.0,3.2,2.5904,2.5904,2.5904,2.5904,1.9885,1.9885,1.9885,1.9885,-46.188636,5
1.0,2.0,3.4,2.6219,2.6219,2.6219,2.6219,1.9919,1.9919,1.9919,1.9919,-48.27365,5
1.0,2.0,3.6,2.6525,2.6525,2.6525,2.6525,1.994,1.994,1.994,1.994,-50.383469,5
1.0,2.0,3.8,2.682,2.682,2.682,2.682,1.9949,1.9949,1.9949,1.9949,-52.517321,5
1.0,2.0,4.0,2.7107,2.7107,2.7107,2.7107,1.9948,1.9948,1.9948,1.9948,-54.674476,5
1.0,2.0,4.2,2.7386,2.7386,2.7386,2.7386,1.9936,1.9936,1.9936,1.9936,-56.85424,5
1.0,2.0,4.4,2.7656,2.7656,2.7656,2.7656,1.9914,1.9914,1.9914,1.9914,-59.055952,5
1.0,2.0,4.6,2.7919,2.7919,2.7919,2.7919,1.9883,1.9883,1.9883,1.9883,-61.278988,5
1.0,2.0,4.8,2.8174,2.8174,2.8174,2.8174,1.9843,1.9843,1.9843,1.9843,-63.522752,5
1.0,2.0,5.0,2.8423,2.8423,2.8423,2.8423,1.9795,1.9795,1.9795,1.9795,-65.786675,5
